0,1,2,3,4,5,6
23,+3 Laps,64,0,Narain Karthikeyan,HRT,2012 German Grand Prix
,+11 Laps,56,0,Lewis Hamilton,McLaren,2012 German Grand Prix
1,1:41:05.503,69,25,Lewis Hamilton,McLaren,2012 Hungarian Grand Prix
2,+1.032,69,18,Kimi Räikkönen,Lotus F1,2012 Hungarian Grand Prix
3,+10.518,69,15,Romain Grosjean,Lotus F1,2012 Hungarian Grand Prix
4,+11.614,69,12,Sebastian Vettel,Red Bull,2012 Hungarian Grand Prix
5,+26.653,69,10,Fernando Alonso,Ferrari,2012 Hungarian Grand Prix
6,+30.243,69,8,Jenson Button,McLaren,2012 Hungarian Grand Prix
7,+33.899,69,6,Bruno Senna,Williams,2012 Hungarian Grand Prix
8,+34.458,69,4,Mark Webber,Red Bull,2012 Hungarian Grand Prix
9,+38.350,69,2,Felipe Massa,Ferrari,2012 Hungarian Grand Prix
10,+51.234,69,1,Nico Rosberg,Mercedes,2012 Hungarian Grand Prix
11,+57.283,69,0,Nico Hülkenberg,Force India,2012 Hungarian Grand Prix
12,+1:02.887,69,0,Paul di Resta,Force India,2012 Hungarian Grand Prix
13,+1:03.606,69,0,Pastor Maldonado,Williams,2012 Hungarian Grand Prix
14,+1:04.494,69,0,Sergio Pérez,Sauber,2012 Hungarian Grand Prix
15,+1 Lap,68,0,Daniel Ricciardo,Toro Rosso,2012 Hungarian Grand Prix
16,+1 Lap,68,0,Jean-Éric Vergne,Toro Rosso,2012 Hungarian Grand Prix
17,+1 Lap,68,0,Heikki Kovalainen,Caterham,2012 Hungarian Grand Prix
18,+2 Laps,67,0,Kamui Kobayashi,Sauber,2012 Hungarian Grand Prix
19,+2 Laps,67,0,Vitaly Petrov,Caterham,2012 Hungarian Grand Prix
20,+2 Laps,67,0,Charles Pic,Marussia,2012 Hungarian Grand Prix
21,+3 Laps,66,0,Timo Glock,Marussia,2012 Hungarian Grand Prix
22,+3 Laps,66,0,Pedro de la Rosa,HRT,2012 Hungarian Grand Prix
,Suspension,60,0,Narain Karthikeyan,HRT,2012 Hungarian Grand Prix
,+11 Laps,58,0,Michael Schumacher,Mercedes,2012 Hungarian Grand Prix
1,1:29:08.530,44,25,Jenson Button,McLaren,2012 Belgian Grand Prix
2,+13.624,44,18,Sebastian Vettel,Red Bull,2012 Belgian Grand Prix
3,+25.334,44,15,Kimi Räikkönen,Lotus F1,2012 Belgian Grand Prix
4,+27.843,44,12,Nico Hülkenberg,Force India,2012 Belgian Grand Prix
5,+29.845,44,10,Felipe Massa,Ferrari,2012 Belgian Grand Prix
6,+31.244,44,8,Mark Webber,Red Bull,2012 Belgian Grand Prix
7,+53.374,44,6,Michael Schumacher,Mercedes,2012 Belgian Grand Prix
8,+58.865,44,4,Jean-Éric Vergne,Toro Rosso,2012 Belgian Grand Prix
9,+62.982,44,2,Daniel Ricciardo,Toro Rosso,2012 Belgian Grand Prix
10,+63.783,44,1,Paul di Resta,Force India,2012 Belgian Grand Prix
11,+65.111,44,0,Nico Rosberg,Mercedes,2012 Belgian Grand Prix
12,+71.529,44,0,Bruno Senna,Williams,2012 Belgian Grand Prix
13,+116.119,44,0,Kamui Kobayashi,Sauber,2012 Belgian Grand Prix
14,+1 Lap,43,0,Vitaly Petrov,Caterham,2012 Belgian Grand Prix
15,+1 Lap,43,0,Timo Glock,Marussia,2012 Belgian Grand Prix
16,+1 Lap,43,0,Charles Pic,Marussia,2012 Belgian Grand Prix
17,+1 Lap,43,0,Heikki Kovalainen,Caterham,2012 Belgian Grand Prix
18,+1 Lap,43,0,Pedro de la Rosa,HRT,2012 Belgian Grand Prix
,Spun off,29,0,Narain Karthikeyan,HRT,2012 Belgian Grand Prix
,Collision,4,0,Pastor Maldonado,Williams,2012 Belgian Grand Prix
,Collision,0,0,Romain Grosjean,Lotus F1,2012 Belgian Grand Prix
,Collision,0,0,Sergio Pérez,Sauber,2012 Belgian Grand Prix
,Collision,0,0,Fernando Alonso,Ferrari,2012 Belgian Grand Prix
,Collision,0,0,Lewis Hamilton,McLaren,2012 Belgian Grand Prix
1,1:19:41.221,53,25,Lewis Hamilton,McLaren,2012 Italian Grand Prix
2,+4.356,53,18,Sergio Pérez,Sauber,2012 Italian Grand Prix
3,+20.594,53,15,Fernando Alonso,Ferrari,2012 Italian Grand Prix
4,+29.667,53,12,Felipe Massa,Ferrari,2012 Italian Grand Prix
5,+30.881,53,10,Kimi Räikkönen,Lotus F1,2012 Italian Grand Prix
6,+31.259,53,8,Michael Schumacher,Mercedes,2012 Italian Grand Prix
7,+33.550,53,6,Nico Rosberg,Mercedes,2012 Italian Grand Prix
8,+41.057,53,4,Paul di Resta,Force India,2012 Italian Grand Prix
9,+43.898,53,2,Kamui Kobayashi,Sauber,2012 Italian Grand Prix
10,+48.144,53,1,Bruno Senna,Williams,2012 Italian Grand Prix
11,+48.682,53,0,Pastor Maldonado,Williams,2012 Italian Grand Prix
12,+50.316,53,0,Daniel Ricciardo,Toro Rosso,2012 Italian Grand Prix
13,+1:15.861,53,0,Jérôme d'Ambrosio,Lotus F1,2012 Italian Grand Prix
14,+1 Lap,52,0,Heikki Kovalainen,Caterham,2012 Italian Grand Prix
15,+1 Lap,52,0,Vitaly Petrov,Caterham,2012 Italian Grand Prix
16,+1 Lap,52,0,Charles Pic,Marussia,2012 Italian Grand Prix
17,+1 Lap,52,0,Timo Glock,Marussia,2012 Italian Grand Prix
18,+1 Lap,52,0,Pedro de la Rosa,HRT,2012 Italian Grand Prix
19,+1 Lap,52,0,Narain Karthikeyan,HRT,2012 Italian Grand Prix
20,Vibrations,51,0,Mark Webber,Red Bull,2012 Italian Grand Prix
21,Brakes,50,0,Nico Hülkenberg,Force India,2012 Italian Grand Prix
22,Alternator,47,0,Sebastian Vettel,Red Bull,2012 Italian Grand Prix
,Fuel pressure,32,0,Jenson Button,McLaren,2012 Italian Grand Prix
,Suspension,8,0,Jean-Éric Vergne,Toro Rosso,2012 Italian Grand Prix
1,2:00:26.144,59,25,Sebastian Vettel,Red Bull,2012 Singapore Grand Prix
2,+8.959 sec,59,18,Jenson Button,McLaren,2012 Singapore Grand Prix
3,+15.227,59,15,Fernando Alonso,Ferrari,2012 Singapore Grand Prix
4,+19.063,59,12,Paul di Resta,Force India,2012 Singapore Grand Prix
5,+34.784,59,10,Nico Rosberg,Mercedes,2012 Singapore Grand Prix
6,+35.759,59,8,Kimi Räikkönen,Lotus F1,2012 Singapore Grand Prix
7,+36.698,59,6,Romain Grosjean,Lotus F1,2012 Singapore Grand Prix
8,+42.829,59,4,Felipe Massa,Ferrari,2012 Singapore Grand Prix
9,+45.820,59,2,Daniel Ricciardo,Toro Rosso,2012 Singapore Grand Prix
10,+50.619,59,1,Sergio Pérez,Sauber,2012 Singapore Grand Prix
11,+87.175,59,0,Mark Webber,Red Bull,2012 Singapore Grand Prix
12,+91.918,59,0,Timo Glock,Marussia,2012 Singapore Grand Prix
13,+97.141,59,0,Kamui Kobayashi,Sauber,2012 Singapore Grand Prix
14,+99.413,59,0,Nico Hülkenberg,Force India,2012 Singapore Grand Prix
15,+107.967,59,0,Heikki Kovalainen,Caterham,2012 Singapore Grand Prix
16,+132.925,59,0,Charles Pic,Marussia,2012 Singapore Grand Prix
17,+1 Lap,58,0,Pedro de la Rosa,HRT,2012 Singapore Grand Prix
18,Retired,57,0,Bruno Senna,Williams,2012 Singapore Grand Prix
19,+2 Laps,57,0,Vitaly Petrov,Caterham,2012 Singapore Grand Prix
,Collision,38,0,Jean-Éric Vergne,Toro Rosso,2012 Singapore Grand Prix
,Collision,38,0,Michael Schumacher,Mercedes,2012 Singapore Grand Prix
,Hydraulics,36,0,Pastor Maldonado,Williams,2012 Singapore Grand Prix
,Accident,30,0,Narain Karthikeyan,HRT,2012 Singapore Grand Prix
,Gearbox,22,0,Lewis Hamilton,McLaren,2012 Singapore Grand Prix
1,1:28:56.242,53,25,Sebastian Vettel,Red Bull,2012 Japanese Grand Prix
2,+20.639,53,18,Felipe Massa,Ferrari,2012 Japanese Grand Prix
3,+24.538,53,15,Kamui Kobayashi,Sauber,2012 Japanese Grand Prix
4,+25.098,53,12,Jenson Button,McLaren,2012 Japanese Grand Prix
5,+46.490,53,10,Lewis Hamilton,McLaren,2012 Japanese Grand Prix
6,+50.424,53,8,Kimi Räikkönen,Lotus F1,2012 Japanese Grand Prix
7,+51.159,53,6,Nico Hülkenberg,Force India,2012 Japanese Grand Prix
8,+52.364,53,4,Pastor Maldonado,Williams,2012 Japanese Grand Prix
9,+54.675,53,2,Mark Webber,Red Bull,2012 Japanese Grand Prix
10,+66.919,53,1,Daniel Ricciardo,Toro Rosso,2012 Japanese Grand Prix
11,+67.769,53,0,Michael Schumacher,Mercedes,2012 Japanese Grand Prix
12,+83.460,53,0,Paul di Resta,Force India,2012 Japanese Grand Prix
13,+88.645,53,0,Jean-Éric Vergne,Toro Rosso,2012 Japanese Grand Prix
14,+88.709,53,0,Bruno Senna,Williams,2012 Japanese Grand Prix
15,+1 Lap,52,0,Heikki Kovalainen,Caterham,2012 Japanese Grand Prix
16,+1 Lap,52,0,Timo Glock,Marussia,2012 Japanese Grand Prix
17,+1 Lap,52,0,Vitaly Petrov,Caterham,2012 Japanese Grand Prix
18,+1 Lap,52,0,Pedro de la Rosa,HRT,2012 Japanese Grand Prix
19,+2 Laps,51,0,Romain Grosjean,Lotus F1,2012 Japanese Grand Prix
,Engine,37,0,Charles Pic,Marussia,2012 Japanese Grand Prix
,Vibrations,32,0,Narain Karthikeyan,HRT,2012 Japanese Grand Prix
,Spun off,18,0,Sergio Pérez,Sauber,2012 Japanese Grand Prix
,Collision,0,0,Fernando Alonso,Ferrari,2012 Japanese Grand Prix
,Collision,0,0,Nico Rosberg,Mercedes,2012 Japanese Grand Prix
1,1:36:28.651,55,25,Sebastian Vettel,Red Bull,2012 Korean Grand Prix
2,+8.231,55,18,Mark Webber,Red Bull,2012 Korean Grand Prix
3,+13.944,55,15,Fernando Alonso,Ferrari,2012 Korean Grand Prix
4,+20.168,55,12,Felipe Massa,Ferrari,2012 Korean Grand Prix
5,+36.739,55,10,Kimi Räikkönen,Lotus F1,2012 Korean Grand Prix
6,+45.301,55,8,Nico Hülkenberg,Force India,2012 Korean Grand Prix
7,+54.812,55,6,Romain Grosjean,Lotus F1,2012 Korean Grand Prix
8,+69.589,55,4,Jean-Éric Vergne,Toro Rosso,2012 Korean Grand Prix
9,+71.787,55,2,Daniel Ricciardo,Toro Rosso,2012 Korean Grand Prix
10,+79.692,55,1,Lewis Hamilton,McLaren,2012 Korean Grand Prix
11,+80.062,55,0,Sergio Pérez,Sauber,2012 Korean Grand Prix
12,+84.448,55,0,Paul di Resta,Force India,2012 Korean Grand Prix
13,+89.241,55,0,Michael Schumacher,Mercedes,2012 Korean Grand Prix
14,+94.924,55,0,Pastor Maldonado,Williams,2012 Korean Grand Prix
15,+96.902,55,0,Bruno Senna,Williams,2012 Korean Grand Prix
16,+1 Lap,54,0,Vitaly Petrov,Caterham,2012 Korean Grand Prix
17,+1 Lap,54,0,Heikki Kovalainen,Caterham,2012 Korean Grand Prix
18,+1 Lap,54,0,Timo Glock,Marussia,2012 Korean Grand Prix
19,+2 Laps,53,0,Charles Pic,Marussia,2012 Korean Grand Prix
20,+2 Laps,53,0,Narain Karthikeyan,HRT,2012 Korean Grand Prix
,Collision damage,16,0,Kamui Kobayashi,Sauber,2012 Korean Grand Prix
,Throttle,16,0,Pedro de la Rosa,HRT,2012 Korean Grand Prix
,Collision,1,0,Nico Rosberg,Mercedes,2012 Korean Grand Prix
,Collision,0,0,Jenson Button,McLaren,2012 Korean Grand Prix
1,1:31:10.744,60,25,Sebastian Vettel,Red Bull,2012 Indian Grand Prix
2,+9.437,60,18,Fernando Alonso,Ferrari,2012 Indian Grand Prix
3,+13.217,60,15,Mark Webber,Red Bull,2012 Indian Grand Prix
4,+13.909,60,12,Lewis Hamilton,McLaren,2012 Indian Grand Prix
5,+26.266,60,10,Jenson Button,McLaren,2012 Indian Grand Prix
6,+44.674,60,8,Felipe Massa,Ferrari,2012 Indian Grand Prix
7,+45.227,60,6,Kimi Räikkönen,Lotus F1,2012 Indian Grand Prix
8,+54.998,60,4,Nico Hülkenberg,Force India,2012 Indian Grand Prix
9,+56.103,60,2,Romain Grosjean,Lotus F1,2012 Indian Grand Prix
10,+1:14.975,60,1,Bruno Senna,Williams,2012 Indian Grand Prix
11,+1:21.694,60,0,Nico Rosberg,Mercedes,2012 Indian Grand Prix
12,+1:22.815,60,0,Paul di Resta,Force India,2012 Indian Grand Prix
13,+1:26.064,60,0,Daniel Ricciardo,Toro Rosso,2012 Indian Grand Prix
14,+1:26.495,60,0,Kamui Kobayashi,Sauber,2012 Indian Grand Prix
15,+1 Lap,59,0,Jean-Éric Vergne,Toro Rosso,2012 Indian Grand Prix
16,+1 Lap,59,0,Pastor Maldonado,Williams,2012 Indian Grand Prix
17,+1 Lap,59,0,Vitaly Petrov,Caterham,2012 Indian Grand Prix
18,+1 Lap,59,0,Heikki Kovalainen,Caterham,2012 Indian Grand Prix
19,+1 Lap,59,0,Charles Pic,Marussia,2012 Indian Grand Prix
20,+2 Laps,58,0,Timo Glock,Marussia,2012 Indian Grand Prix
21,+2 Laps,58,0,Narain Karthikeyan,HRT,2012 Indian Grand Prix
22,Retired,55,0,Michael Schumacher,Mercedes,2012 Indian Grand Prix
,Accident,43,0,Pedro de la Rosa,HRT,2012 Indian Grand Prix
,Accident,21,0,Sergio Pérez,Sauber,2012 Indian Grand Prix
1,1:45:58.667,55,25,Kimi Räikkönen,Lotus F1,2012 Abu Dhabi Grand Prix
2,+0.852,55,18,Fernando Alonso,Ferrari,2012 Abu Dhabi Grand Prix
3,+4.163,55,15,Sebastian Vettel,Red Bull,2012 Abu Dhabi Grand Prix
4,+7.787,55,12,Jenson Button,McLaren,2012 Abu Dhabi Grand Prix
5,+13.007,55,10,Pastor Maldonado,Williams,2012 Abu Dhabi Grand Prix
6,+20.076,55,8,Kamui Kobayashi,Sauber,2012 Abu Dhabi Grand Prix
7,+22.896,55,6,Felipe Massa,Ferrari,2012 Abu Dhabi Grand Prix
8,+23.542,55,4,Bruno Senna,Williams,2012 Abu Dhabi Grand Prix
9,+24.160,55,2,Paul di Resta,Force India,2012 Abu Dhabi Grand Prix
10,+27.463,55,1,Daniel Ricciardo,Toro Rosso,2012 Abu Dhabi Grand Prix
11,+28.075,55,0,Michael Schumacher,Mercedes,2012 Abu Dhabi Grand Prix
12,+34.906,55,0,Jean-Éric Vergne,Toro Rosso,2012 Abu Dhabi Grand Prix
13,+47.764,55,0,Heikki Kovalainen,Caterham,2012 Abu Dhabi Grand Prix
14,+56.473,55,0,Timo Glock,Marussia,2012 Abu Dhabi Grand Prix
15,+56.768,55,0,Sergio Pérez,Sauber,2012 Abu Dhabi Grand Prix
16,+64.595,55,0,Vitaly Petrov,Caterham,2012 Abu Dhabi Grand Prix
17,+71.778,55,0,Pedro de la Rosa,HRT,2012 Abu Dhabi Grand Prix
,Retired,41,0,Charles Pic,Marussia,2012 Abu Dhabi Grand Prix
,Collision,37,0,Mark Webber,Red Bull,2012 Abu Dhabi Grand Prix
,Collision,37,0,Romain Grosjean,Lotus F1,2012 Abu Dhabi Grand Prix
,Electrical,19,0,Lewis Hamilton,McLaren,2012 Abu Dhabi Grand Prix
,Collision,7,0,Nico Rosberg,Mercedes,2012 Abu Dhabi Grand Prix
,Collision,7,0,Narain Karthikeyan,HRT,2012 Abu Dhabi Grand Prix
,Collision,0,0,Nico Hülkenberg,Force India,2012 Abu Dhabi Grand Prix
1,1:35:55.269,56,25,Lewis Hamilton,McLaren,2012 United States Grand Prix
2,+0.675,56,18,Sebastian Vettel,Red Bull,2012 United States Grand Prix
3,+39.229,56,15,Fernando Alonso,Ferrari,2012 United States Grand Prix
4,+46.013,56,12,Felipe Massa,Ferrari,2012 United States Grand Prix
5,+56.432,56,10,Jenson Button,McLaren,2012 United States Grand Prix
6,+64.425,56,8,Kimi Räikkönen,Lotus F1,2012 United States Grand Prix
7,+70.313,56,6,Romain Grosjean,Lotus F1,2012 United States Grand Prix
8,+73.792,56,4,Nico Hülkenberg,Force India,2012 United States Grand Prix
9,+74.525,56,2,Pastor Maldonado,Williams,2012 United States Grand Prix
10,+75.133,56,1,Bruno Senna,Williams,2012 United States Grand Prix
11,+84.341,56,0,Sergio Pérez,Sauber,2012 United States Grand Prix
12,+84.871,56,0,Daniel Ricciardo,Toro Rosso,2012 United States Grand Prix
13,+85.510,56,0,Nico Rosberg,Mercedes,2012 United States Grand Prix
14,+1 Lap,55,0,Kamui Kobayashi,Sauber,2012 United States Grand Prix
15,+1 Lap,55,0,Paul di Resta,Force India,2012 United States Grand Prix
16,+1 Lap,55,0,Michael Schumacher,Mercedes,2012 United States Grand Prix
17,+1 Lap,55,0,Vitaly Petrov,Caterham,2012 United States Grand Prix
18,+1 Lap,55,0,Heikki Kovalainen,Caterham,2012 United States Grand Prix
19,+1 Lap,55,0,Timo Glock,Marussia,2012 United States Grand Prix
20,+2 Laps,54,0,Charles Pic,Marussia,2012 United States Grand Prix
21,+2 Laps,54,0,Pedro de la Rosa,HRT,2012 United States Grand Prix
22,+2 Laps,54,0,Narain Karthikeyan,HRT,2012 United States Grand Prix
,Alternator,16,0,Mark Webber,Red Bull,2012 United States Grand Prix
,Suspension,14,0,Jean-Éric Vergne,Toro Rosso,2012 United States Grand Prix
1,1:45:22.656,71,25,Jenson Button,McLaren,2012 Brazilian Grand Prix
2,+2.754,71,18,Fernando Alonso,Ferrari,2012 Brazilian Grand Prix
3,+3.615,71,15,Felipe Massa,Ferrari,2012 Brazilian Grand Prix
4,+4.936,71,12,Mark Webber,Red Bull,2012 Brazilian Grand Prix
5,+5.708,71,10,Nico Hülkenberg,Force India,2012 Brazilian Grand Prix
6,+9.453,71,8,Sebastian Vettel,Red Bull,2012 Brazilian Grand Prix
7,+11.907,71,6,Michael Schumacher,Mercedes,2012 Brazilian Grand Prix
8,+28.653,71,4,Jean-Éric Vergne,Toro Rosso,2012 Brazilian Grand Prix
9,+31.250,71,2,Kamui Kobayashi,Sauber,2012 Brazilian Grand Prix
10,+1 Lap,70,1,Kimi Räikkönen,Lotus F1,2012 Brazilian Grand Prix
11,+1 Lap,70,0,Vitaly Petrov,Caterham,2012 Brazilian Grand Prix
12,+1 Lap,70,0,Charles Pic,Marussia,2012 Brazilian Grand Prix
13,+1 Lap,70,0,Daniel Ricciardo,Toro Rosso,2012 Brazilian Grand Prix
14,+1 Lap,70,0,Heikki Kovalainen,Caterham,2012 Brazilian Grand Prix
15,+1 Lap,70,0,Nico Rosberg,Mercedes,2012 Brazilian Grand Prix
16,+1 Lap,70,0,Timo Glock,Marussia,2012 Brazilian Grand Prix
17,+2 Laps,69,0,Pedro de la Rosa,HRT,2012 Brazilian Grand Prix
18,+2 Laps,69,0,Narain Karthikeyan,HRT,2012 Brazilian Grand Prix
19,Accident,68,0,Paul di Resta,Force India,2012 Brazilian Grand Prix
,Collision,54,0,Lewis Hamilton,McLaren,2012 Brazilian Grand Prix
,Accident,5,0,Romain Grosjean,Lotus F1,2012 Brazilian Grand Prix
,Collision,1,0,Pastor Maldonado,Williams,2012 Brazilian Grand Prix
,Collision,0,0,Bruno Senna,Williams,2012 Brazilian Grand Prix
,Collision,0,0,Sergio Pérez,Sauber,2012 Brazilian Grand Prix
1,1:30:03.225,58,25,Kimi Räikkönen,Lotus F1,2013 Australian Grand Prix
2,+12.451,58,18,Fernando Alonso,Ferrari,2013 Australian Grand Prix
3,+22.346,58,15,Sebastian Vettel,Red Bull,2013 Australian Grand Prix
4,+33.577,58,12,Felipe Massa,Ferrari,2013 Australian Grand Prix
5,+45.561,58,10,Lewis Hamilton,Mercedes,2013 Australian Grand Prix
6,+46.800,58,8,Mark Webber,Red Bull,2013 Australian Grand Prix
7,+1:05.068,58,6,Adrian Sutil,Force India,2013 Australian Grand Prix
8,+1:08.449,58,4,Paul di Resta,Force India,2013 Australian Grand Prix
9,+1:21.630,58,2,Jenson Button,McLaren,2013 Australian Grand Prix
10,+1:22.759,58,1,Romain Grosjean,Lotus F1,2013 Australian Grand Prix
11,+1:23.367,58,0,Sergio Pérez,McLaren,2013 Australian Grand Prix
12,+1:23.857,58,0,Jean-Éric Vergne,Toro Rosso,2013 Australian Grand Prix
13,+1 Lap,57,0,Esteban Gutiérrez,Sauber,2013 Australian Grand Prix
14,+1 Lap,57,0,Valtteri Bottas,Williams,2013 Australian Grand Prix
15,+1 Lap,57,0,Jules Bianchi,Marussia,2013 Australian Grand Prix
16,+2 Laps,56,0,Charles Pic,Caterham,2013 Australian Grand Prix
17,+2 Laps,56,0,Max Chilton,Marussia,2013 Australian Grand Prix
18,+2 Laps,56,0,Giedo van der Garde,Caterham,2013 Australian Grand Prix
,Hydraulics,39,0,Daniel Ricciardo,Toro Rosso,2013 Australian Grand Prix
,Electrical,26,0,Nico Rosberg,Mercedes,2013 Australian Grand Prix
,Spun off,24,0,Pastor Maldonado,Williams,2013 Australian Grand Prix
,Fuel system,0,0,Nico Hülkenberg,Sauber,2013 Australian Grand Prix
1,1:38:56.681,56,25,Sebastian Vettel,Red Bull,2013 Malaysian Grand Prix
2,+4.298,56,18,Mark Webber,Red Bull,2013 Malaysian Grand Prix
3,+12.181,56,15,Lewis Hamilton,Mercedes,2013 Malaysian Grand Prix
4,+12.640,56,12,Nico Rosberg,Mercedes,2013 Malaysian Grand Prix
5,+25.648,56,10,Felipe Massa,Ferrari,2013 Malaysian Grand Prix
6,+35.564,56,8,Romain Grosjean,Lotus F1,2013 Malaysian Grand Prix
7,+48.479,56,6,Kimi Räikkönen,Lotus F1,2013 Malaysian Grand Prix
8,+53.044,56,4,Nico Hülkenberg,Sauber,2013 Malaysian Grand Prix
9,+1:12.357,56,2,Sergio Pérez,McLaren,2013 Malaysian Grand Prix
10,+1:27.124,56,1,Jean-Éric Vergne,Toro Rosso,2013 Malaysian Grand Prix
11,+1:28.610,56,0,Valtteri Bottas,Williams,2013 Malaysian Grand Prix
12,+1 Lap,55,0,Esteban Gutiérrez,Sauber,2013 Malaysian Grand Prix
13,+1 Lap,55,0,Jules Bianchi,Marussia,2013 Malaysian Grand Prix
14,+1 Lap,55,0,Charles Pic,Caterham,2013 Malaysian Grand Prix
15,+1 Lap,55,0,Giedo van der Garde,Caterham,2013 Malaysian Grand Prix
16,+2 Laps,54,0,Max Chilton,Marussia,2013 Malaysian Grand Prix
17,Withdrew,53,0,Jenson Button,McLaren,2013 Malaysian Grand Prix
18,Retired,51,0,Daniel Ricciardo,Toro Rosso,2013 Malaysian Grand Prix
,Retired,45,0,Pastor Maldonado,Williams,2013 Malaysian Grand Prix
,Wheel nut,27,0,Adrian Sutil,Force India,2013 Malaysian Grand Prix
,Wheel nut,22,0,Paul di Resta,Force India,2013 Malaysian Grand Prix
,Collision,1,0,Fernando Alonso,Ferrari,2013 Malaysian Grand Prix
1,1:36:26.945,56,25,Fernando Alonso,Ferrari,2013 Chinese Grand Prix
2,+10.168,56,18,Kimi Räikkönen,Lotus F1,2013 Chinese Grand Prix
3,+12.322,56,15,Lewis Hamilton,Mercedes,2013 Chinese Grand Prix
4,+12.525,56,12,Sebastian Vettel,Red Bull,2013 Chinese Grand Prix
5,+35.285,56,10,Jenson Button,McLaren,2013 Chinese Grand Prix
6,+40.827,56,8,Felipe Massa,Ferrari,2013 Chinese Grand Prix
7,+42.691,56,6,Daniel Ricciardo,Toro Rosso,2013 Chinese Grand Prix
8,+51.084,56,4,Paul di Resta,Force India,2013 Chinese Grand Prix
9,+53.423,56,2,Romain Grosjean,Lotus F1,2013 Chinese Grand Prix
10,+56.598,56,1,Nico Hülkenberg,Sauber,2013 Chinese Grand Prix
11,+1:03.860,56,0,Sergio Pérez,McLaren,2013 Chinese Grand Prix
12,+1:12.604,56,0,Jean-Éric Vergne,Toro Rosso,2013 Chinese Grand Prix
13,+1:33.861,56,0,Valtteri Bottas,Williams,2013 Chinese Grand Prix
14,+1:35.453,56,0,Pastor Maldonado,Williams,2013 Chinese Grand Prix
15,+1 Lap,55,0,Jules Bianchi,Marussia,2013 Chinese Grand Prix
16,+1 Lap,55,0,Charles Pic,Caterham,2013 Chinese Grand Prix
17,+1 Lap,55,0,Max Chilton,Marussia,2013 Chinese Grand Prix
18,+1 Lap,55,0,Giedo van der Garde,Caterham,2013 Chinese Grand Prix
,Suspension,21,0,Nico Rosberg,Mercedes,2013 Chinese Grand Prix
,Wheel,15,0,Mark Webber,Red Bull,2013 Chinese Grand Prix
,Collision,5,0,Adrian Sutil,Force India,2013 Chinese Grand Prix
,Collision,4,0,Esteban Gutiérrez,Sauber,2013 Chinese Grand Prix
1,1:36:00.498,57,25,Sebastian Vettel,Red Bull,2013 Bahrain Grand Prix
2,+9.111,57,18,Kimi Räikkönen,Lotus F1,2013 Bahrain Grand Prix
3,+19.507,57,15,Romain Grosjean,Lotus F1,2013 Bahrain Grand Prix
4,+21.727,57,12,Paul di Resta,Force India,2013 Bahrain Grand Prix
5,+35.230,57,10,Lewis Hamilton,Mercedes,2013 Bahrain Grand Prix
6,+35.998,57,8,Sergio Pérez,McLaren,2013 Bahrain Grand Prix
7,+37.244,57,6,Mark Webber,Red Bull,2013 Bahrain Grand Prix
8,+37.574,57,4,Fernando Alonso,Ferrari,2013 Bahrain Grand Prix
9,+41.126,57,2,Nico Rosberg,Mercedes,2013 Bahrain Grand Prix
10,+46.631,57,1,Jenson Button,McLaren,2013 Bahrain Grand Prix
11,+1:06.450,57,0,Pastor Maldonado,Williams,2013 Bahrain Grand Prix
12,+1:12.933,57,0,Nico Hülkenberg,Sauber,2013 Bahrain Grand Prix
13,+1:16.719,57,0,Adrian Sutil,Force India,2013 Bahrain Grand Prix
14,+1:21.511,57,0,Valtteri Bottas,Williams,2013 Bahrain Grand Prix
15,+1:26.364,57,0,Felipe Massa,Ferrari,2013 Bahrain Grand Prix
16,+1 Lap,56,0,Daniel Ricciardo,Toro Rosso,2013 Bahrain Grand Prix
17,+1 Lap,56,0,Charles Pic,Caterham,2013 Bahrain Grand Prix
18,+1 Lap,56,0,Esteban Gutiérrez,Sauber,2013 Bahrain Grand Prix
19,+1 Lap,56,0,Jules Bianchi,Marussia,2013 Bahrain Grand Prix
20,+1 Lap,56,0,Max Chilton,Marussia,2013 Bahrain Grand Prix
21,+2 Laps,55,0,Giedo van der Garde,Caterham,2013 Bahrain Grand Prix
,Puncture,16,0,Jean-Éric Vergne,Toro Rosso,2013 Bahrain Grand Prix
1,1:39:16.596,66,25,Fernando Alonso,Ferrari,2013 Spanish Grand Prix
2,+9.338,66,18,Kimi Räikkönen,Lotus F1,2013 Spanish Grand Prix
3,+26.049,66,15,Felipe Massa,Ferrari,2013 Spanish Grand Prix
4,+38.273,66,12,Sebastian Vettel,Red Bull,2013 Spanish Grand Prix
5,+47.963,66,10,Mark Webber,Red Bull,2013 Spanish Grand Prix
6,+1:08.020,66,8,Nico Rosberg,Mercedes,2013 Spanish Grand Prix
7,+1:08.988,66,6,Paul di Resta,Force India,2013 Spanish Grand Prix
8,+1:19.506,66,4,Jenson Button,McLaren,2013 Spanish Grand Prix
9,+1:21.738,66,2,Sergio Pérez,McLaren,2013 Spanish Grand Prix
10,+1 Lap,65,1,Daniel Ricciardo,Toro Rosso,2013 Spanish Grand Prix
11,+1 Lap,65,0,Esteban Gutiérrez,Sauber,2013 Spanish Grand Prix
12,+1 Lap,65,0,Lewis Hamilton,Mercedes,2013 Spanish Grand Prix
13,+1 Lap,65,0,Adrian Sutil,Force India,2013 Spanish Grand Prix
14,+1 Lap,65,0,Pastor Maldonado,Williams,2013 Spanish Grand Prix
